tensor_id,tensor_name,tensor_type,size_KB,module_path,event_type,t_start_us,t_end_us,src_name,dest_name
41,param_154_155,WEIGHT,32768.000,model.layers.0.self_attn.q_proj,TRANSFER,123401.080,124711.800,ram,vram0
41,param_154_155,WEIGHT,32768.000,model.layers.0.self_attn.q_proj,TRANSFER,123401.080,124711.800,ram,vram0
126,param_413_414,WEIGHT,114688.000,model.layers.0.mlp.down_proj,TRANSFER,125422.030,130009.550,ram,vram0
126,param_413_414,WEIGHT,114688.000,model.layers.0.mlp.down_proj,TRANSFER,125422.030,130009.550,ram,vram0
9,param_48_49,WEIGHT,4.000,model.rotary_emb,TRANSFER,138091.134,138091.294,ram,vram0
9,param_48_49,WEIGHT,4.000,model.rotary_emb,TRANSFER,138091.134,138091.294,ram,vram0
120,param_395_396,WEIGHT,114688.000,model.layers.0.mlp.up_proj,TRANSFER,170030.386,174617.906,ram,vram0
120,param_395_396,WEIGHT,114688.000,model.layers.0.mlp.up_proj,TRANSFER,170030.386,174617.906,ram,vram0
3,param_25_26,WEIGHT,1026048.000,model.embed_tokens,TRANSFER,212355.320,253397.240,ram,vram0
3,param_25_26,WEIGHT,1026048.000,model.embed_tokens,TRANSFER,212355.320,253397.240,ram,vram0
25,param_101_102,WEIGHT,4.000,model.rotary_emb,TRANSFER,270010.508,270010.668,ram,vram0
25,param_101_102,WEIGHT,4.000,model.rotary_emb,TRANSFER,270010.508,270010.668,ram,vram0
27,param_106_107,WEIGHT,4.000,model.rotary_emb,TRANSFER,270011.660,270011.820,ram,vram0
27,param_106_107,WEIGHT,4.000,model.rotary_emb,TRANSFER,270011.660,270011.820,ram,vram0
34,param_135_136,WEIGHT,4.000,model.layers.0.input_layernorm,TRANSFER,288736.865,288737.025,ram,vram0
34,param_135_136,WEIGHT,4.000,model.layers.0.input_layernorm,TRANSFER,288736.865,288737.025,ram,vram0
39,param_149_150,WEIGHT,8.000,model.layers.0.input_layernorm,TRANSFER,288742.401,288742.721,ram,vram0
39,param_149_150,WEIGHT,8.000,model.layers.0.input_layernorm,TRANSFER,288742.401,288742.721,ram,vram0
48,param_174_175,WEIGHT,8192.000,model.layers.0.self_attn.k_proj,TRANSFER,327053.206,327380.886,ram,vram0
48,param_174_175,WEIGHT,8192.000,model.layers.0.self_attn.k_proj,TRANSFER,327053.206,327380.886,ram,vram0
55,param_194_195,WEIGHT,8192.000,model.layers.0.self_attn.v_proj,TRANSFER,330260.569,330588.249,ram,vram0
55,param_194_195,WEIGHT,8192.000,model.layers.0.self_attn.v_proj,TRANSFER,330260.569,330588.249,ram,vram0
114,param_378_379,WEIGHT,114688.000,model.layers.0.mlp.gate_proj,TRANSFER,337958.557,342723.128,ram,vram0
114,param_378_379,WEIGHT,114688.000,model.layers.0.mlp.gate_proj,TRANSFER,337958.557,342723.128,ram,vram0
99,param_334_335,WEIGHT,32768.000,model.layers.0.self_attn.o_proj,TRANSFER,342369.026,343856.797,ram,vram0
99,param_334_335,WEIGHT,32768.000,model.layers.0.self_attn.o_proj,TRANSFER,342369.026,343856.797,ram,vram0
107,param_361_362,WEIGHT,4.000,model.layers.0.post_attention_layernorm,TRANSFER,343905.533,343905.693,ram,vram0
107,param_361_362,WEIGHT,4.000,model.layers.0.post_attention_layernorm,TRANSFER,343905.533,343905.693,ram,vram0
112,param_374_375,WEIGHT,8.000,model.layers.0.post_attention_layernorm,TRANSFER,343910.301,343910.621,ram,vram0
112,param_374_375,WEIGHT,8.000,model.layers.0.post_attention_layernorm,TRANSFER,343910.301,343910.621,ram,vram0
135,param_441_442,WEIGHT,4.000,model.layers.1.input_layernorm,TRANSFER,344433.061,344433.221,ram,vram0
135,param_441_442,WEIGHT,4.000,model.layers.1.input_layernorm,TRANSFER,344433.061,344433.221,ram,vram0
140,param_454_455,WEIGHT,8.000,model.layers.1.input_layernorm,TRANSFER,344464.920,344465.560,ram,vram0
140,param_454_455,WEIGHT,8.000,model.layers.1.input_layernorm,TRANSFER,344464.920,344465.560,ram,vram0
142,param_458_459,WEIGHT,32768.000,model.layers.1.self_attn.q_proj,TRANSFER,344464.920,345775.960,ram,vram0
142,param_458_459,WEIGHT,32768.000,model.layers.1.self_attn.q_proj,TRANSFER,344464.920,345775.960,ram,vram0
149,param_478_479,WEIGHT,8192.000,model.layers.1.self_attn.k_proj,TRANSFER,345830.641,346158.321,ram,vram0
149,param_478_479,WEIGHT,8192.000,model.layers.1.self_attn.k_proj,TRANSFER,345830.641,346158.321,ram,vram0
156,param_498_499,WEIGHT,8192.000,model.layers.1.self_attn.v_proj,TRANSFER,346190.884,346518.564,ram,vram0
156,param_498_499,WEIGHT,8192.000,model.layers.1.self_attn.v_proj,TRANSFER,346190.884,346518.564,ram,vram0
200,param_630_631,WEIGHT,32768.000,model.layers.1.self_attn.o_proj,TRANSFER,346834.336,348145.056,ram,vram0
200,param_630_631,WEIGHT,32768.000,model.layers.1.self_attn.o_proj,TRANSFER,346834.336,348145.056,ram,vram0
208,param_657_658,WEIGHT,4.000,model.layers.1.post_attention_layernorm,TRANSFER,348231.208,348231.368,ram,vram0
208,param_657_658,WEIGHT,4.000,model.layers.1.post_attention_layernorm,TRANSFER,348231.208,348231.368,ram,vram0
213,param_670_671,WEIGHT,8.000,model.layers.1.post_attention_layernorm,TRANSFER,348250.897,348251.537,ram,vram0
213,param_670_671,WEIGHT,8.000,model.layers.1.post_attention_layernorm,TRANSFER,348250.897,348251.537,ram,vram0
215,param_674_675,WEIGHT,114688.000,model.layers.1.mlp.gate_proj,TRANSFER,348250.897,352838.737,ram,vram0
215,param_674_675,WEIGHT,114688.000,model.layers.1.mlp.gate_proj,TRANSFER,348250.897,352838.737,ram,vram0
221,param_691_692,WEIGHT,114688.000,model.layers.1.mlp.up_proj,TRANSFER,352977.516,357565.036,ram,vram0
221,param_691_692,WEIGHT,114688.000,model.layers.1.mlp.up_proj,TRANSFER,352977.516,357565.036,ram,vram0
227,param_709_710,WEIGHT,114688.000,model.layers.1.mlp.down_proj,TRANSFER,357698.980,362286.500,ram,vram0
227,param_709_710,WEIGHT,114688.000,model.layers.1.mlp.down_proj,TRANSFER,357698.980,362286.500,ram,vram0
236,param_737_738,WEIGHT,4.000,model.layers.2.input_layernorm,TRANSFER,362471.709,362472.029,ram,vram0
236,param_737_738,WEIGHT,4.000,model.layers.2.input_layernorm,TRANSFER,362471.709,362472.029,ram,vram0
236,param_737_738,WEIGHT,4.000,model.layers.2.input_layernorm,TRANSFER,362471.709,362472.029,ram,vram0
236,param_737_738,WEIGHT,4.000,model.layers.2.input_layernorm,TRANSFER,362471.709,362472.029,ram,vram0
241,param_750_751,WEIGHT,8.000,model.layers.2.input_layernorm,TRANSFER,362491.887,362492.527,ram,vram0
241,param_750_751,WEIGHT,8.000,model.layers.2.input_layernorm,TRANSFER,362491.887,362492.527,ram,vram0
243,param_754_755,WEIGHT,32768.000,model.layers.2.self_attn.q_proj,TRANSFER,362491.887,363802.927,ram,vram0
243,param_754_755,WEIGHT,32768.000,model.layers.2.self_attn.q_proj,TRANSFER,362491.887,363802.927,ram,vram0
250,param_774_775,WEIGHT,8192.000,model.layers.2.self_attn.k_proj,TRANSFER,363859.685,364187.365,ram,vram0
250,param_774_775,WEIGHT,8192.000,model.layers.2.self_attn.k_proj,TRANSFER,363859.685,364187.365,ram,vram0
257,param_794_795,WEIGHT,8192.000,model.layers.2.self_attn.v_proj,TRANSFER,364214.687,364542.367,ram,vram0
257,param_794_795,WEIGHT,8192.000,model.layers.2.self_attn.v_proj,TRANSFER,364214.687,364542.367,ram,vram0
301,param_925_926,WEIGHT,32768.000,model.layers.2.self_attn.o_proj,TRANSFER,364841.640,366152.360,ram,vram0
301,param_925_926,WEIGHT,32768.000,model.layers.2.self_attn.o_proj,TRANSFER,364841.640,366152.360,ram,vram0
309,param_952_953,WEIGHT,4.000,model.layers.2.post_attention_layernorm,TRANSFER,366258.471,366258.791,ram,vram0
309,param_952_953,WEIGHT,4.000,model.layers.2.post_attention_layernorm,TRANSFER,366258.471,366258.791,ram,vram0
309,param_952_953,WEIGHT,4.000,model.layers.2.post_attention_layernorm,TRANSFER,366258.471,366258.791,ram,vram0
309,param_952_953,WEIGHT,4.000,model.layers.2.post_attention_layernorm,TRANSFER,366258.471,366258.791,ram,vram0
314,param_965_966,WEIGHT,8.000,model.layers.2.post_attention_layernorm,TRANSFER,366284.631,366285.271,ram,vram0
314,param_965_966,WEIGHT,8.000,model.layers.2.post_attention_layernorm,TRANSFER,366284.631,366285.271,ram,vram0
316,param_969_970,WEIGHT,114688.000,model.layers.2.mlp.gate_proj,TRANSFER,366284.631,370872.471,ram,vram0
316,param_969_970,WEIGHT,114688.000,model.layers.2.mlp.gate_proj,TRANSFER,366284.631,370872.471,ram,vram0
322,param_987_988,WEIGHT,114688.000,model.layers.2.mlp.up_proj,TRANSFER,371009.041,375596.561,ram,vram0
322,param_987_988,WEIGHT,114688.000,model.layers.2.mlp.up_proj,TRANSFER,371009.041,375596.561,ram,vram0
328,param_1005_1006,WEIGHT,114688.000,model.layers.2.mlp.down_proj,TRANSFER,375743.730,380331.250,ram,vram0
328,param_1005_1006,WEIGHT,114688.000,model.layers.2.mlp.down_proj,TRANSFER,375743.730,380331.250,ram,vram0
337,param_1033_1034,WEIGHT,4.000,model.layers.3.input_layernorm,TRANSFER,380508.513,380508.673,ram,vram0
337,param_1033_1034,WEIGHT,4.000,model.layers.3.input_layernorm,TRANSFER,380508.513,380508.673,ram,vram0
342,param_1046_1047,WEIGHT,8.000,model.layers.3.input_layernorm,TRANSFER,380542.698,380543.338,ram,vram0
342,param_1046_1047,WEIGHT,8.000,model.layers.3.input_layernorm,TRANSFER,380542.698,380543.338,ram,vram0
344,param_1050_1051,WEIGHT,32768.000,model.layers.3.self_attn.q_proj,TRANSFER,380542.698,381853.738,ram,vram0
344,param_1050_1051,WEIGHT,32768.000,model.layers.3.self_attn.q_proj,TRANSFER,380542.698,381853.738,ram,vram0
351,param_1070_1071,WEIGHT,8192.000,model.layers.3.self_attn.k_proj,TRANSFER,381907.587,382235.267,ram,vram0
351,param_1070_1071,WEIGHT,8192.000,model.layers.3.self_attn.k_proj,TRANSFER,381907.587,382235.267,ram,vram0
358,param_1090_1091,WEIGHT,8192.000,model.layers.3.self_attn.v_proj,TRANSFER,382261.079,382588.759,ram,vram0
358,param_1090_1091,WEIGHT,8192.000,model.layers.3.self_attn.v_proj,TRANSFER,382261.079,382588.759,ram,vram0
402,param_1218_1219,WEIGHT,32768.000,model.layers.3.self_attn.o_proj,TRANSFER,382895.861,384206.581,ram,vram0
402,param_1218_1219,WEIGHT,32768.000,model.layers.3.self_attn.o_proj,TRANSFER,382895.861,384206.581,ram,vram0
410,param_1245_1246,WEIGHT,4.000,model.layers.3.post_attention_layernorm,TRANSFER,384294.009,384294.169,ram,vram0
410,param_1245_1246,WEIGHT,4.000,model.layers.3.post_attention_layernorm,TRANSFER,384294.009,384294.169,ram,vram0
415,param_1258_1259,WEIGHT,8.000,model.layers.3.post_attention_layernorm,TRANSFER,384318.094,384318.734,ram,vram0
415,param_1258_1259,WEIGHT,8.000,model.layers.3.post_attention_layernorm,TRANSFER,384318.094,384318.734,ram,vram0
417,param_1262_1263,WEIGHT,114688.000,model.layers.3.mlp.gate_proj,TRANSFER,384318.094,388905.934,ram,vram0
417,param_1262_1263,WEIGHT,114688.000,model.layers.3.mlp.gate_proj,TRANSFER,384318.094,388905.934,ram,vram0
423,param_1279_1280,WEIGHT,114688.000,model.layers.3.mlp.up_proj,TRANSFER,389040.478,393627.998,ram,vram0
423,param_1279_1280,WEIGHT,114688.000,model.layers.3.mlp.up_proj,TRANSFER,389040.478,393627.998,ram,vram0
429,param_1296_1297,WEIGHT,114688.000,model.layers.3.mlp.down_proj,TRANSFER,393761.624,398349.144,ram,vram0
429,param_1296_1297,WEIGHT,114688.000,model.layers.3.mlp.down_proj,TRANSFER,393761.624,398349.144,ram,vram0
438,param_1324_1325,WEIGHT,4.000,model.layers.4.input_layernorm,TRANSFER,398554.282,398554.442,ram,vram0
438,param_1324_1325,WEIGHT,4.000,model.layers.4.input_layernorm,TRANSFER,398554.282,398554.442,ram,vram0
443,param_1337_1338,WEIGHT,8.000,model.layers.4.input_layernorm,TRANSFER,398586.168,398586.808,ram,vram0
443,param_1337_1338,WEIGHT,8.000,model.layers.4.input_layernorm,TRANSFER,398586.168,398586.808,ram,vram0
445,param_1341_1342,WEIGHT,32768.000,model.layers.4.self_attn.q_proj,TRANSFER,398586.168,399897.208,ram,vram0
445,param_1341_1342,WEIGHT,32768.000,model.layers.4.self_attn.q_proj,TRANSFER,398586.168,399897.208,ram,vram0
452,param_1361_1362,WEIGHT,8192.000,model.layers.4.self_attn.k_proj,TRANSFER,399911.044,400519.658,ram,vram0
452,param_1361_1362,WEIGHT,8192.000,model.layers.4.self_attn.k_proj,TRANSFER,399911.044,400519.658,ram,vram0
459,param_1381_1382,WEIGHT,8192.000,model.layers.4.self_attn.v_proj,TRANSFER,399957.790,400566.404,ram,vram0
459,param_1381_1382,WEIGHT,8192.000,model.layers.4.self_attn.v_proj,TRANSFER,399957.790,400566.404,ram,vram0
503,param_1510_1511,WEIGHT,32768.000,model.layers.4.self_attn.o_proj,TRANSFER,400899.860,402210.580,ram,vram0
503,param_1510_1511,WEIGHT,32768.000,model.layers.4.self_attn.o_proj,TRANSFER,400899.860,402210.580,ram,vram0
518,param_1554_1555,WEIGHT,114688.000,model.layers.4.mlp.gate_proj,TRANSFER,402286.886,411435.133,ram,vram0
518,param_1554_1555,WEIGHT,114688.000,model.layers.4.mlp.gate_proj,TRANSFER,402286.886,411435.133,ram,vram0
524,param_1571_1572,WEIGHT,114688.000,model.layers.4.mlp.up_proj,TRANSFER,402314.159,411492.570,ram,vram0
524,param_1571_1572,WEIGHT,114688.000,model.layers.4.mlp.up_proj,TRANSFER,402314.159,411492.570,ram,vram0
511,param_1537_1538,WEIGHT,4.000,model.layers.4.post_attention_layernorm,TRANSFER,402340.343,402340.823,ram,vram0
511,param_1537_1538,WEIGHT,4.000,model.layers.4.post_attention_layernorm,TRANSFER,402340.343,402340.823,ram,vram0
516,param_1550_1551,WEIGHT,8.000,model.layers.4.post_attention_layernorm,TRANSFER,402345.559,402346.519,ram,vram0
516,param_1550_1551,WEIGHT,8.000,model.layers.4.post_attention_layernorm,TRANSFER,402345.559,402346.519,ram,vram0
530,param_1589_1590,WEIGHT,114688.000,model.layers.4.mlp.down_proj,TRANSFER,411435.133,417366.246,ram,vram0
530,param_1589_1590,WEIGHT,114688.000,model.layers.4.mlp.down_proj,TRANSFER,411435.133,417366.246,ram,vram0
546,param_1634_1635,WEIGHT,32768.000,model.layers.5.self_attn.q_proj,TRANSFER,411547.110,414168.550,ram,vram0
546,param_1634_1635,WEIGHT,32768.000,model.layers.5.self_attn.q_proj,TRANSFER,411547.110,414168.550,ram,vram0
553,param_1654_1655,WEIGHT,8192.000,model.layers.5.self_attn.k_proj,TRANSFER,417506.920,418120.250,ram,vram0
553,param_1654_1655,WEIGHT,8192.000,model.layers.5.self_attn.k_proj,TRANSFER,417506.920,418120.250,ram,vram0
539,param_1617_1618,WEIGHT,4.000,model.layers.5.input_layernorm,TRANSFER,417533.630,417533.950,ram,vram0
539,param_1617_1618,WEIGHT,4.000,model.layers.5.input_layernorm,TRANSFER,417533.630,417533.950,ram,vram0
544,param_1630_1631,WEIGHT,8.000,model.layers.5.input_layernorm,TRANSFER,417538.717,417539.357,ram,vram0
544,param_1630_1631,WEIGHT,8.000,model.layers.5.input_layernorm,TRANSFER,417538.717,417539.357,ram,vram0
560,param_1674_1675,WEIGHT,8192.000,model.layers.5.self_attn.v_proj,TRANSFER,417549.910,418162.760,ram,vram0
560,param_1674_1675,WEIGHT,8192.000,model.layers.5.self_attn.v_proj,TRANSFER,417549.910,418162.760,ram,vram0
604,param_1803_1804,WEIGHT,32768.000,model.layers.5.self_attn.o_proj,TRANSFER,418455.988,419766.708,ram,vram0
604,param_1803_1804,WEIGHT,32768.000,model.layers.5.self_attn.o_proj,TRANSFER,418455.988,419766.708,ram,vram0
612,param_1830_1831,WEIGHT,4.000,model.layers.5.post_attention_layernorm,TRANSFER,419860.558,419860.878,ram,vram0
612,param_1830_1831,WEIGHT,4.000,model.layers.5.post_attention_layernorm,TRANSFER,419860.558,419860.878,ram,vram0
612,param_1830_1831,WEIGHT,4.000,model.layers.5.post_attention_layernorm,TRANSFER,419860.558,419860.878,ram,vram0
612,param_1830_1831,WEIGHT,4.000,model.layers.5.post_attention_layernorm,TRANSFER,419860.558,419860.878,ram,vram0
617,param_1843_1844,WEIGHT,8.000,model.layers.5.post_attention_layernorm,TRANSFER,419880.756,419881.396,ram,vram0
617,param_1843_1844,WEIGHT,8.000,model.layers.5.post_attention_layernorm,TRANSFER,419880.756,419881.396,ram,vram0
619,param_1847_1848,WEIGHT,114688.000,model.layers.5.mlp.gate_proj,TRANSFER,419880.756,424468.596,ram,vram0
619,param_1847_1848,WEIGHT,114688.000,model.layers.5.mlp.gate_proj,TRANSFER,419880.756,424468.596,ram,vram0
625,param_1865_1866,WEIGHT,114688.000,model.layers.5.mlp.up_proj,TRANSFER,424610.047,429197.567,ram,vram0
625,param_1865_1866,WEIGHT,114688.000,model.layers.5.mlp.up_proj,TRANSFER,424610.047,429197.567,ram,vram0
631,param_1883_1884,WEIGHT,114688.000,model.layers.5.mlp.down_proj,TRANSFER,429332.060,433919.580,ram,vram0
631,param_1883_1884,WEIGHT,114688.000,model.layers.5.mlp.down_proj,TRANSFER,429332.060,433919.580,ram,vram0
640,param_1911_1912,WEIGHT,4.000,model.layers.6.input_layernorm,TRANSFER,434108.556,434108.716,ram,vram0
640,param_1911_1912,WEIGHT,4.000,model.layers.6.input_layernorm,TRANSFER,434108.556,434108.716,ram,vram0
645,param_1924_1925,WEIGHT,8.000,model.layers.6.input_layernorm,TRANSFER,434128.091,434128.731,ram,vram0
645,param_1924_1925,WEIGHT,8.000,model.layers.6.input_layernorm,TRANSFER,434128.091,434128.731,ram,vram0
647,param_1928_1929,WEIGHT,32768.000,model.layers.6.self_attn.q_proj,TRANSFER,434128.091,435439.131,ram,vram0
647,param_1928_1929,WEIGHT,32768.000,model.layers.6.self_attn.q_proj,TRANSFER,434128.091,435439.131,ram,vram0
654,param_1948_1949,WEIGHT,8192.000,model.layers.6.self_attn.k_proj,TRANSFER,435506.584,435834.264,ram,vram0
654,param_1948_1949,WEIGHT,8192.000,model.layers.6.self_attn.k_proj,TRANSFER,435506.584,435834.264,ram,vram0
661,param_1968_1969,WEIGHT,8192.000,model.layers.6.self_attn.v_proj,TRANSFER,435864.159,436191.839,ram,vram0
661,param_1968_1969,WEIGHT,8192.000,model.layers.6.self_attn.v_proj,TRANSFER,435864.159,436191.839,ram,vram0
705,param_2095_2096,WEIGHT,32768.000,model.layers.6.self_attn.o_proj,TRANSFER,436510.469,437821.189,ram,vram0
705,param_2095_2096,WEIGHT,32768.000,model.layers.6.self_attn.o_proj,TRANSFER,436510.469,437821.189,ram,vram0
713,param_2122_2123,WEIGHT,4.000,model.layers.6.post_attention_layernorm,TRANSFER,437916.695,437916.855,ram,vram0
713,param_2122_2123,WEIGHT,4.000,model.layers.6.post_attention_layernorm,TRANSFER,437916.695,437916.855,ram,vram0
718,param_2135_2136,WEIGHT,8.000,model.layers.6.post_attention_layernorm,TRANSFER,437940.293,437940.933,ram,vram0
718,param_2135_2136,WEIGHT,8.000,model.layers.6.post_attention_layernorm,TRANSFER,437940.293,437940.933,ram,vram0
720,param_2139_2140,WEIGHT,114688.000,model.layers.6.mlp.gate_proj,TRANSFER,437940.293,442528.133,ram,vram0
720,param_2139_2140,WEIGHT,114688.000,model.layers.6.mlp.gate_proj,TRANSFER,437940.293,442528.133,ram,vram0
726,param_2156_2157,WEIGHT,114688.000,model.layers.6.mlp.up_proj,TRANSFER,442664.532,447252.052,ram,vram0
726,param_2156_2157,WEIGHT,114688.000,model.layers.6.mlp.up_proj,TRANSFER,442664.532,447252.052,ram,vram0
732,param_2173_2174,WEIGHT,114688.000,model.layers.6.mlp.down_proj,TRANSFER,447386.080,451973.600,ram,vram0
732,param_2173_2174,WEIGHT,114688.000,model.layers.6.mlp.down_proj,TRANSFER,447386.080,451973.600,ram,vram0
741,param_2201_2202,WEIGHT,4.000,model.layers.7.input_layernorm,TRANSFER,452151.849,452152.009,ram,vram0
741,param_2201_2202,WEIGHT,4.000,model.layers.7.input_layernorm,TRANSFER,452151.849,452152.009,ram,vram0
746,param_2214_2215,WEIGHT,8.000,model.layers.7.input_layernorm,TRANSFER,452185.416,452186.056,ram,vram0
746,param_2214_2215,WEIGHT,8.000,model.layers.7.input_layernorm,TRANSFER,452185.416,452186.056,ram,vram0
748,param_2218_2219,WEIGHT,32768.000,model.layers.7.self_attn.q_proj,TRANSFER,452185.416,453496.456,ram,vram0
748,param_2218_2219,WEIGHT,32768.000,model.layers.7.self_attn.q_proj,TRANSFER,452185.416,453496.456,ram,vram0
755,param_2238_2239,WEIGHT,8192.000,model.layers.7.self_attn.k_proj,TRANSFER,453555.642,453883.322,ram,vram0
755,param_2238_2239,WEIGHT,8192.000,model.layers.7.self_attn.k_proj,TRANSFER,453555.642,453883.322,ram,vram0
762,param_2258_2259,WEIGHT,8192.000,model.layers.7.self_attn.v_proj,TRANSFER,453909.086,454236.766,ram,vram0
762,param_2258_2259,WEIGHT,8192.000,model.layers.7.self_attn.v_proj,TRANSFER,453909.086,454236.766,ram,vram0
806,param_2387_2388,WEIGHT,32768.000,model.layers.7.self_attn.o_proj,TRANSFER,454551.952,455862.672,ram,vram0
806,param_2387_2388,WEIGHT,32768.000,model.layers.7.self_attn.o_proj,TRANSFER,454551.952,455862.672,ram,vram0
814,param_2414_2415,WEIGHT,4.000,model.layers.7.post_attention_layernorm,TRANSFER,455956.279,455956.439,ram,vram0
814,param_2414_2415,WEIGHT,4.000,model.layers.7.post_attention_layernorm,TRANSFER,455956.279,455956.439,ram,vram0
821,param_2431_2432,WEIGHT,114688.000,model.layers.7.mlp.gate_proj,TRANSFER,456001.575,471287.850,ram,vram0
821,param_2431_2432,WEIGHT,114688.000,model.layers.7.mlp.gate_proj,TRANSFER,456001.575,471287.850,ram,vram0
827,param_2448_2449,WEIGHT,114688.000,model.layers.7.mlp.up_proj,TRANSFER,456052.512,471423.549,ram,vram0
827,param_2448_2449,WEIGHT,114688.000,model.layers.7.mlp.up_proj,TRANSFER,456052.512,471423.549,ram,vram0
833,param_2466_2467,WEIGHT,114688.000,model.layers.7.mlp.down_proj,TRANSFER,456089.974,471461.011,ram,vram0
833,param_2466_2467,WEIGHT,114688.000,model.layers.7.mlp.down_proj,TRANSFER,456089.974,471461.011,ram,vram0
849,param_2511_2512,WEIGHT,32768.000,model.layers.8.self_attn.q_proj,TRANSFER,456226.205,461469.085,ram,vram0
849,param_2511_2512,WEIGHT,32768.000,model.layers.8.self_attn.q_proj,TRANSFER,456226.205,461469.085,ram,vram0
856,param_2531_2532,WEIGHT,8192.000,model.layers.8.self_attn.k_proj,TRANSFER,461469.085,462779.805,ram,vram0
856,param_2531_2532,WEIGHT,8192.000,model.layers.8.self_attn.k_proj,TRANSFER,461469.085,462779.805,ram,vram0
819,param_2427_2428,WEIGHT,8.000,model.layers.7.post_attention_layernorm,TRANSFER,462779.805,462781.085,ram,vram0
819,param_2427_2428,WEIGHT,8.000,model.layers.7.post_attention_layernorm,TRANSFER,462779.805,462781.085,ram,vram0
863,param_2551_2552,WEIGHT,8192.000,model.layers.8.self_attn.v_proj,TRANSFER,471322.073,471736.615,ram,vram0
863,param_2551_2552,WEIGHT,8192.000,model.layers.8.self_attn.v_proj,TRANSFER,471322.073,471736.615,ram,vram0
842,param_2494_2495,WEIGHT,4.000,model.layers.8.input_layernorm,TRANSFER,471710.859,471711.179,ram,vram0
842,param_2494_2495,WEIGHT,4.000,model.layers.8.input_layernorm,TRANSFER,471710.859,471711.179,ram,vram0
847,param_2507_2508,WEIGHT,8.000,model.layers.8.input_layernorm,TRANSFER,471716.043,471716.683,ram,vram0
847,param_2507_2508,WEIGHT,8.000,model.layers.8.input_layernorm,TRANSFER,471716.043,471716.683,ram,vram0
907,param_2680_2681,WEIGHT,32768.000,model.layers.8.self_attn.o_proj,TRANSFER,472003.602,473314.322,ram,vram0
907,param_2680_2681,WEIGHT,32768.000,model.layers.8.self_attn.o_proj,TRANSFER,472003.602,473314.322,ram,vram0
915,param_2707_2708,WEIGHT,4.000,model.layers.8.post_attention_layernorm,TRANSFER,473429.086,473429.406,ram,vram0
915,param_2707_2708,WEIGHT,4.000,model.layers.8.post_attention_layernorm,TRANSFER,473429.086,473429.406,ram,vram0
915,param_2707_2708,WEIGHT,4.000,model.layers.8.post_attention_layernorm,TRANSFER,473429.086,473429.406,ram,vram0
915,param_2707_2708,WEIGHT,4.000,model.layers.8.post_attention_layernorm,TRANSFER,473429.086,473429.406,ram,vram0
920,param_2720_2721,WEIGHT,8.000,model.layers.8.post_attention_layernorm,TRANSFER,473454.694,473455.334,ram,vram0
920,param_2720_2721,WEIGHT,8.000,model.layers.8.post_attention_layernorm,TRANSFER,473454.694,473455.334,ram,vram0
922,param_2724_2725,WEIGHT,114688.000,model.layers.8.mlp.gate_proj,TRANSFER,473454.694,478042.534,ram,vram0
922,param_2724_2725,WEIGHT,114688.000,model.layers.8.mlp.gate_proj,TRANSFER,473454.694,478042.534,ram,vram0
928,param_2742_2743,WEIGHT,114688.000,model.layers.8.mlp.up_proj,TRANSFER,478197.950,482785.470,ram,vram0
928,param_2742_2743,WEIGHT,114688.000,model.layers.8.mlp.up_proj,TRANSFER,478197.950,482785.470,ram,vram0
934,param_2760_2761,WEIGHT,114688.000,model.layers.8.mlp.down_proj,TRANSFER,482785.470,487372.990,ram,vram0
934,param_2760_2761,WEIGHT,114688.000,model.layers.8.mlp.down_proj,TRANSFER,482785.470,487372.990,ram,vram0
943,param_2788_2789,WEIGHT,4.000,model.layers.9.input_layernorm,TRANSFER,487557.929,487558.089,ram,vram0
943,param_2788_2789,WEIGHT,4.000,model.layers.9.input_layernorm,TRANSFER,487557.929,487558.089,ram,vram0
