step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,160,cache_390_391,t160,CONTEXT,390,391,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,161,cache_393_119,t161,CONTEXT,393,119,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,162,param_393_391,t162,WEIGHT,393,391,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,163,cache_396_141,t163,CONTEXT,396,141,0,236544,2,473088,cuda:0,,"[77,3072]",1,1
0,164,cache_396_391,t164,CONTEXT,396,391,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,165,param_399_400,t165,WEIGHT,399,400,0,768,2,1536,cuda:0,,[768],0,1
0,166,param_404_405,t166,WEIGHT,404,405,0,768,2,1536,cuda:0,,[768],0,1
0,167,param_406_407,t167,WEIGHT,406,407,0,768,2,1536,cuda:0,,[768],0,1
0,168,param_410_411,t168,WEIGHT,410,411,0,3072,2,6144,cuda:0,,[3072],0,1
0,169,param_412_391,t169,WEIGHT,412,391,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,170,param_413_414,t170,WEIGHT,413,414,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
0,171,param_417_141,t171,WEIGHT,417,141,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,172,param_420_421,t172,WEIGHT,420,421,0,768,2,1536,cuda:0,,[768],0,2
0,173,param_422_141,t173,WEIGHT,422,141,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,174,param_423_424,t174,WEIGHT,423,424,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,175,cache_425_391,t175,CONTEXT,425,391,0,59136,2,118272,cuda:0,,"[77,768]",4,5
0,176,param_428_69,t176,WEIGHT,428,69,0,59136,2,118272,cuda:0,,"[1,77,768]",0,3
0,177,param_429_430,t177,WEIGHT,429,430,0,768,2,1536,cuda:0,,[768],0,1
0,178,param_431_432,t178,WEIGHT,431,432,0,768,2,1536,cuda:0,,[768],0,1
0,179,param_433_209,t179,WEIGHT,433,209,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,180,param_436_437,t180,WEIGHT,436,437,0,768,2,1536,cuda:0,,[768],0,1
0,181,param_438_209,t181,WEIGHT,438,209,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,182,param_439_440,t182,WEIGHT,439,440,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,183,param_443_444,t183,WEIGHT,443,444,0,768,2,1536,cuda:0,,[768],0,1
0,184,param_445_209,t184,WEIGHT,445,209,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,185,param_446_447,t185,WEIGHT,446,447,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,186,param_450_451,t186,WEIGHT,450,451,0,768,2,1536,cuda:0,,[768],0,1
0,187,param_452_209,t187,WEIGHT,452,209,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,188,param_453_454,t188,WEIGHT,453,454,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,189,cache_455_116,t189,CONTEXT,455,116,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,190,param_460_391,t190,WEIGHT,460,391,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,191,param_461_300,t191,WEIGHT,461,300,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,192,param_462_116,t192,WEIGHT,462,116,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,193,param_463_91,t193,WEIGHT,463,91,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,194,cache_466_391,t194,CONTEXT,466,391,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,195,cache_469_300,t195,CONTEXT,469,300,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,196,cache_472_116,t196,CONTEXT,472,116,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,197,cache_475_476,t197,CONTEXT,475,476,0,1,8,8,cpu,,[],2,0
0,198,param_475_492,t198,WEIGHT,475,492,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,199,cache_478_479,t199,CONTEXT,478,479,0,1,8,8,cpu,,[],2,0
0,200,param_478_482,t200,WEIGHT,478,482,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,201,cache_481_482,t201,CONTEXT,481,482,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,202,cache_484_119,t202,CONTEXT,484,119,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,203,param_484_482,t203,WEIGHT,484,482,0,59136,2,118272,cuda:0,,"[77,768]",0,1
