event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
0,1,sdxl_turbo_cpu_offload_run,,sdxl_turbo_cpu_offload_run,606.955,11029044.216,11028437.261,48676.27300000191,11028437.261,0.0,180528.60300000367,1,0,CPU,4140351,4140351,-1,-1,7,0,,214,0,[],[],False,False,False,True,0,20,-15024,32768,-11654656,[[]],[null],{},[],"{""user_annotation_args"": ""pipeline=sdxl-turbo device=cuda:0 dtype=float16 offload_mode=none fusion=inductor""}"
1,2,aten::empty,,aten::empty,36141.887,36217.787,75.89999999999418,75.89999999999418,75.89999999999418,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,616,616,0,0,"[[],[],[],[],[],[]]","[[1,77],4,0,null,false,null]",{},[],
2,3,aten::to,,aten::to,36266.967,36296.347,29.380000000004657,29.380000000004657,29.380000000004657,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
3,4,aten::lift_fresh,,aten::lift_fresh,36321.937,36338.917,16.9800000000032,16.9800000000032,16.9800000000032,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
4,5,aten::detach_,,aten::detach_,36351.107,36386.247,35.13999999999942,24.37000000000262,35.13999999999942,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
5,6,detach_,,detach_,36359.987,36370.757,10.769999999996799,10.769999999996799,10.769999999996799,0,0,1,0,CPU,4140351,4140351,-1,-1,0,2,5,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
6,7,aten::empty,,aten::empty,36512.947,36536.227,23.279999999998836,23.279999999998836,23.279999999998836,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,616,616,0,0,"[[],[],[],[],[],[]]","[[1,77],4,0,null,false,null]",{},[],
7,8,aten::to,,aten::to,36555.917,36574.097,18.18000000000029,18.18000000000029,18.18000000000029,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
8,9,aten::lift_fresh,,aten::lift_fresh,36581.127,36695.467,114.33999999999651,114.33999999999651,114.33999999999651,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
9,10,aten::detach_,,aten::detach_,36703.147,36728.327,25.18000000000029,19.06999999999971,25.18000000000029,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
10,11,detach_,,detach_,36709.297,36715.407,6.110000000000582,6.110000000000582,6.110000000000582,0,0,1,0,CPU,4140351,4140351,-1,-1,0,2,10,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
11,12,aten::empty,,aten::empty,37058.757,37088.577,29.81999999999971,29.81999999999971,29.81999999999971,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,72,72,0,0,"[[],[],[],[],[],[]]","[[1,9],4,0,null,false,null]",{},[],
12,13,aten::to,,aten::to,37102.877,37121.777,18.900000000001455,18.900000000001455,18.900000000001455,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
13,14,aten::lift_fresh,,aten::lift_fresh,37129.417,37141.226,11.809000000001106,11.809000000001106,11.809000000001106,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9]]",[null],{},[],
14,15,aten::detach_,,aten::detach_,37147.996,37174.326,26.330000000001746,20.020000000004075,26.330000000001746,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9]]",[null],{},[],
15,16,detach_,,detach_,37154.336,37160.646,6.309999999997672,6.309999999997672,6.309999999997672,0,0,1,0,CPU,4140351,4140351,-1,-1,0,2,15,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9]]",[null],{},[],
16,17,aten::empty,,aten::empty,37215.516,37235.096,19.57999999999447,19.57999999999447,19.57999999999447,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,72,72,0,0,"[[],[],[],[],[],[]]","[[1,9],4,0,null,false,null]",{},[],
17,18,aten::to,,aten::to,37245.876,37278.296,32.42000000000553,32.42000000000553,32.42000000000553,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
18,19,aten::lift_fresh,,aten::lift_fresh,37286.056,37297.266,11.210000000006403,11.210000000006403,11.210000000006403,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9]]",[null],{},[],
19,20,aten::detach_,,aten::detach_,37303.956,37335.726,31.770000000004075,26.099999999998545,31.770000000004075,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9]]",[null],{},[],
20,21,detach_,,detach_,37317.346,37323.016,5.67000000000553,5.67000000000553,5.67000000000553,0,0,1,0,CPU,4140351,4140351,-1,-1,0,2,20,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,9]]",[null],{},[],
21,22,aten::to,,aten::to,37398.856,38009.976,611.1200000000026,40.05999999999767,611.1200000000026,0.0,0.44799999999668216,1,0,CPU,4140351,4140351,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,1024,0,"[[1,77],[],[],[],[],[],[],[]]","[null,4,0,null,null,false,false,null]",{},[],
22,23,aten::_to_copy,,aten::_to_copy,37416.636,37987.696,571.060000000005,61.140000000006694,571.060000000005,0.0,0.44799999999668216,1,0,CPU,4140351,4140351,-1,-1,0,2,22,2,0,[],[],False,False,False,False,0,0,0,1024,0,"[[1,77],[],[],[],[],[],[]]","[null,4,0,null,null,false,null]",{},[],
23,24,aten::empty_strided,,aten::empty_strided,37439.426,37822.386,382.9599999999991,382.9599999999991,382.9599999999991,0,0,1,0,CPU,4140351,4140351,-1,-1,0,3,23,0,0,[],[],False,False,False,False,0,0,0,1024,1024,"[[],[],[],[],[],[]]","[[1,77],[77,1],4,0,null,false]",{},[],
24,25,aten::copy_,,aten::copy_,37837.956,37964.916,126.95999999999913,56.999000000003434,126.95999999999913,0.44799999999668216,0.44799999999668216,1,0,CPU,4140351,4140351,-1,-1,0,3,23,3,1,"[""Memcpy HtoD (Pageable -> Device)""]",[0.44799999999668216],False,False,False,False,0,0,0,0,0,"[[1,77],[1,77],[]]","[null,null,false]",{},[],
25,12,cudaStreamIsCapturing,,cudaStreamIsCapturing,37865.286,37874.276,8.989999999997963,8.989999999997963,8.989999999997963,0,0,1,0,CPU,4140351,4140351,-1,-1,0,4,25,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
26,14,cudaMemcpyAsync,,cudaMemcpyAsync,37877.425,37923.536,46.11099999999715,46.11099999999715,46.11099999999715,0,0,1,0,CPU,4140351,4140351,-1,-1,0,4,25,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
27,1,sdxl_turbo_cpu_offload_run,,sdxl_turbo_cpu_offload_run,37921.999,11027001.456,10989079.457,0,0,10989079.457,10989079.457,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
28,14,Memcpy HtoD (Pageable -> Device),,Memcpy HtoD (Pageable -> Device),37921.999,37922.447,0.44799999999668216,0,0,0.44799999999668216,0.44799999999668216,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
29,15,cudaStreamSynchronize,,cudaStreamSynchronize,37924.505,37939.365,14.860000000000582,14.860000000000582,14.860000000000582,0,0,1,0,CPU,4140351,4140351,-1,-1,0,4,25,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
30,26,TorchDynamo Cache Lookup,,TorchDynamo Cache Lookup,38279.085,38384.305,105.22000000000116,105.22000000000116,105.22000000000116,0,0,1,0,CPU,4140351,4140351,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
31,27,Torch-Compiled Region: 1/0,,Torch-Compiled Region: 1/0,38389.395,92928.977,54539.582,51.40000000000873,54539.582,0.0,1094.5020000000368,1,0,CPU,4140351,4140351,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,1657344,0,[],[],{},[],
32,28,TorchDynamo Cache Lookup,,TorchDynamo Cache Lookup,38425.635,38775.435,349.79999999999563,349.79999999999563,349.79999999999563,0,0,1,0,CPU,4140351,4140351,-1,-1,0,2,27,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
33,29,Torch-Compiled Region: 7/0,,Torch-Compiled Region: 7/0,38780.435,92918.817,54138.382,373.929999999993,54138.382,0.0,1094.5020000000368,1,0,CPU,4140351,4140351,-1,-1,0,2,27,3,0,[],[],False,False,False,False,0,0,0,1657344,0,[],[],{},[],
34,30,Pregraph bytecode,,Pregraph bytecode,38859.255,38977.144,117.88900000000285,117.88900000000285,117.88900000000285,0,0,1,0,CPU,4140351,4140351,-1,-1,0,3,29,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
35,31,AOTDispatcher Runtime Wrapper Prologue,,AOTDispatcher Runtime Wrapper Prologue,39089.024,39134.364,45.34000000000378,45.34000000000378,45.34000000000378,0,0,1,0,CPU,4140351,4140351,-1,-1,0,3,29,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
36,32,## Call CompiledFxGraph fcv4fxutmup6gkbaewd4q4tq7jrxquqj2sssitebwdr233erbr5q ##,,## Call CompiledFxGraph fcv4fxutmup6gkbaewd4q4tq7jrxquqj2sssitebwdr233erbr5q ##,39187.364,92788.587,53601.223,14222.701000000132,53601.223,0.0,1094.5020000000368,1,0,CPU,4140351,4140351,-1,-1,7,3,29,135,0,[],[],False,False,False,True,0,0,-192,1657344,238080,[],[],"{""scope"":""user_scope""}",[],
37,33,ws_launch:0:0,,ws_launch:0:0,40488.463,40888.702,400.2389999999941,279.0989999999947,400.2389999999941,0.0,3.2000000000043656,1,0,CPU,4140351,4140351,-1,-1,7,4,32,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
38,34,triton_per_fused_add_embedding_native_layer_norm_0,,triton_per_fused_add_embedding_native_layer_norm_0,40681.313,40802.453,121.13999999999942,82.31099999999424,121.13999999999942,3.2000000000043656,3.2000000000043656,1,0,CPU,4140351,4140351,-1,-1,0,5,33,1,1,"[""triton_per_fused_add_embedding_native_layer_norm_0""]",[3.2000000000043656],False,False,False,False,0,0,0,0,0,"[[1,77],[49408,768],[1,77],[77,768],[768],[768],[1,77,768],[1,77,768],[],[]]","[null,null,null,null,null,null,null,null,77,768]","{""kernel_backend"":""triton"",""kernel_file"":""/tmp/torchinductor_kwpark/io/cioylio7mnict4xxy3vyrmnzp7tobfosjpi2hmp5h4pb3xuhupg5.py"",""kernel_hash"":""cioylio7mnict4xxy3vyrmnzp7tobfosjpi2hmp5h4pb3xuhupg5"",""kernel_kwargs"":""XBLOCK=1"",""kernel_name"":""triton_per_fused_add_embedding_native_layer_norm_0"",""num_stages"":1,""num_warps"":8,""stream"":0}",[],
39,37,cuLaunchKernel,,cuLaunchKernel,40745.973,40784.802,38.82900000000518,38.82900000000518,38.82900000000518,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,34,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
40,37,triton_per_fused_add_embedding_native_layer_norm_0,,triton_per_fused_add_embedding_native_layer_norm_0,40780.833,40784.033,3.2000000000043656,0,0,3.2000000000043656,3.2000000000043656,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
41,33,ws_launch:0:0,,ws_launch:0:0,40780.833,40784.033,3.2000000000043656,0,0,3.2000000000043656,3.2000000000043656,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
42,35,ws_launch:0:1,,ws_launch:0:1,40950.202,41246.442,296.24000000000524,115.77000000001135,296.24000000000524,0.0,9.824000000000524,1,0,CPU,4140351,4140351,-1,-1,7,4,32,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
43,36,aten::addmm,,aten::addmm,41021.552,41202.022,180.4699999999939,160.01000000000204,180.4699999999939,9.824000000000524,9.824000000000524,1,0,CPU,4140351,4140351,-1,-1,0,5,35,3,1,"[""void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params)""]",[9.824000000000524],False,False,False,False,0,0,0,0,0,"[[768],[77,768],[768,768],[],[],[77,768]]","[null,null,null,1,1,null]",{},[],
44,73,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,41136.042,41138.142,2.099999999998545,2.099999999998545,2.099999999998545,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,36,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
45,76,cudaMemsetAsync,,cudaMemsetAsync,41144.192,41145.662,1.4699999999938882,1.4699999999938882,1.4699999999938882,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,36,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
46,77,cuLaunchKernel,,cuLaunchKernel,41146.152,41163.042,16.889999999999418,16.889999999999418,16.889999999999418,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,36,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
47,77,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),41161.507,41171.331,9.824000000000524,0,0,9.824000000000524,9.824000000000524,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
48,35,ws_launch:0:1,,ws_launch:0:1,41161.507,41171.331,9.824000000000524,0,0,9.824000000000524,9.824000000000524,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
49,37,ws_launch:0:2,,ws_launch:0:2,41301.362,41496.672,195.30999999999767,108.91999999999825,195.30999999999767,0.0,9.472000000001572,1,0,CPU,4140351,4140351,-1,-1,7,4,32,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
50,38,aten::addmm,,aten::addmm,41370.952,41457.342,86.38999999999942,71.43000000000029,86.38999999999942,9.472000000001572,9.472000000001572,1,0,CPU,4140351,4140351,-1,-1,0,5,37,3,1,"[""void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params)""]",[9.472000000001572],False,False,False,False,0,0,0,0,0,"[[768],[77,768],[768,768],[],[],[77,768]]","[null,null,null,1,1,null]",{},[],
51,115,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,41410.212,41410.902,0.6900000000023283,0.6900000000023283,0.6900000000023283,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,38,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
52,118,cudaMemsetAsync,,cudaMemsetAsync,41413.332,41413.742,0.4099999999962165,0.4099999999962165,0.4099999999962165,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,38,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
53,119,cuLaunchKernel,,cuLaunchKernel,41414.162,41428.022,13.860000000000582,13.860000000000582,13.860000000000582,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,38,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
54,119,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),41427.525,41436.997,9.472000000001572,0,0,9.472000000001572,9.472000000001572,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
55,37,ws_launch:0:2,,ws_launch:0:2,41427.525,41436.997,9.472000000001572,0,0,9.472000000001572,9.472000000001572,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
56,39,ws_launch:0:3,,ws_launch:0:3,41550.962,41745.781,194.81900000000314,97.30999999999767,194.81900000000314,0.0,9.343999999997322,1,0,CPU,4140351,4140351,-1,-1,7,4,32,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
57,40,aten::addmm,,aten::addmm,41606.592,41704.101,97.50900000000547,83.77000000000407,97.50900000000547,9.343999999997322,9.343999999997322,1,0,CPU,4140351,4140351,-1,-1,0,5,39,3,1,"[""void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params)""]",[9.343999999997322],False,False,False,False,0,0,0,0,0,"[[768],[77,768],[768,768],[],[],[77,768]]","[null,null,null,1,1,null]",{},[],
58,157,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,41643.602,41644.312,0.7099999999991269,0.7099999999991269,0.7099999999991269,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,40,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
59,160,cudaMemsetAsync,,cudaMemsetAsync,41646.522,41646.842,0.31999999999970896,0.31999999999970896,0.31999999999970896,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,40,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
60,161,cuLaunchKernel,,cuLaunchKernel,41647.212,41659.921,12.709000000002561,12.709000000002561,12.709000000002561,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,40,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
61,161,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),41659.942,41669.286,9.343999999997322,0,0,9.343999999997322,9.343999999997322,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
62,39,ws_launch:0:3,,ws_launch:0:3,41659.942,41669.286,9.343999999997322,0,0,9.343999999997322,9.343999999997322,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
63,41,ws_launch:0:4,,ws_launch:0:4,41802.961,41998.401,195.43999999999505,134.79999999999563,195.43999999999505,0.0,1.0239999999976135,1,0,CPU,4140351,4140351,-1,-1,7,4,32,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
64,42,triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1,,triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1,41901.491,41962.131,60.63999999999942,41.979999999995925,60.63999999999942,1.0239999999976135,1.0239999999976135,1,0,CPU,4140351,4140351,-1,-1,0,5,41,1,1,"[""triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1""]",[1.0239999999976135],False,False,False,False,0,0,0,0,0,"[[1,1,77,77],[]]","[null,5929]","{""kernel_backend"":""triton"",""kernel_file"":""/tmp/torchinductor_kwpark/ny/cny7v4hkeequn2xwe3jktizw3zqlhdjthuf3clvnsi3uwdno3pwt.py"",""kernel_hash"":""cny7v4hkeequn2xwe3jktizw3zqlhdjthuf3clvnsi3uwdno3pwt"",""kernel_kwargs"":""XBLOCK=128"",""kernel_name"":""triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1"",""num_stages"":1,""num_warps"":4,""stream"":0}",[],
65,170,cuLaunchKernel,,cuLaunchKernel,41929.661,41948.321,18.660000000003492,18.660000000003492,18.660000000003492,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,42,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
66,170,triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1,,triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1,41945.192,41946.216,1.0239999999976135,0,0,1.0239999999976135,1.0239999999976135,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
67,41,ws_launch:0:4,,ws_launch:0:4,41945.192,41946.216,1.0239999999976135,0,0,1.0239999999976135,1.0239999999976135,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
68,43,ws_launch:0:5,,ws_launch:0:5,42031.641,42791.791,760.1499999999942,174.49999999999272,760.1499999999942,0.0,10.752999999996973,1,0,CPU,4140351,4140351,-1,-1,7,4,32,1,0,[],[],False,False,False,True,0,16,0,118272,0,[],[],{},[],
69,44,aten::_scaled_dot_product_efficient_attention,,aten::_scaled_dot_product_efficient_attention,42155.661,42741.311,585.6500000000015,115.63899999999558,585.6500000000015,0.0,10.752999999996973,1,0,CPU,4140351,4140351,-1,-1,0,5,43,5,0,[],[],False,False,False,False,0,16,0,118272,0,"[[1,12,77,64],[1,12,77,64],[1,12,77,64],[1,12,77,77],[],[],[],[]]","[null,null,null,null,false,0.0,false,0.125]",{},[],
70,45,aten::transpose,,aten::transpose,42173.151,42250.591,77.44000000000233,41.16000000000349,77.44000000000233,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,44,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[]]","[null,1,2]",{},[],
71,46,aten::as_strided,,aten::as_strided,42195.761,42232.041,36.279999999998836,36.279999999998836,36.279999999998836,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,45,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[],[]]","[null,[1,77,12,64],[59136,768,64,1],null]",{},[],
72,47,aten::transpose,,aten::transpose,42256.911,42299.911,43.0,25.220000000001164,43.0,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,44,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[]]","[null,1,2]",{},[],
73,48,aten::as_strided,,aten::as_strided,42269.081,42286.861,17.779999999998836,17.779999999998836,17.779999999998836,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,47,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[],[]]","[null,[1,77,12,64],[59136,768,64,1],null]",{},[],
74,49,aten::transpose,,aten::transpose,42313.081,42372.411,59.330000000001746,43.049999999995634,59.330000000001746,0,0,1,0,CPU,4140351,4140351,-1,-1,0,6,44,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[]]","[null,1,2]",{},[],
75,50,aten::as_strided,,aten::as_strided,42324.861,42341.141,16.280000000006112,16.280000000006112,16.280000000006112,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,49,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[],[]]","[null,[1,77,12,64],[59136,768,64,1],null]",{},[],
76,51,aten::_efficient_attention_forward,,aten::_efficient_attention_forward,42405.821,42637.671,231.84999999999854,107.69999999999709,231.84999999999854,10.752999999996973,10.752999999996973,1,0,CPU,4140351,4140351,-1,-1,0,6,44,6,1,"[""fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)""]",[10.752999999996973],False,False,False,False,0,16,0,118272,0,"[[1,77,12,64],[1,77,12,64],[1,77,12,64],[1,12,77,77],[],[],[],[],[],[],[],[],[],[]]","[null,null,null,null,null,null,null,null,0.0,0,false,0.125,null,null]",{},[],
77,178,cudaStreamIsCapturing,,cudaStreamIsCapturing,42417.421,42419.731,2.3099999999976717,2.3099999999976717,2.3099999999976717,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,51,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
78,52,aten::empty,,aten::empty,42428.271,42454.311,26.040000000000873,26.040000000000873,26.040000000000873,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,51,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],4,null,null,null,null]",{},[],
79,53,aten::empty,,aten::empty,42461.071,42478.661,17.589999999996508,17.589999999996508,17.589999999996508,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,51,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],4,null,null,null,null]",{},[],
80,54,aten::empty,,aten::empty,42489.651,42521.811,32.16000000000349,32.16000000000349,32.16000000000349,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,51,0,0,[],[],False,False,False,False,0,0,0,118272,118272,"[[],[],[],[],[],[]]","[[1,77,12,64],5,0,null,null,null]",{},[],
81,55,aten::empty,,aten::empty,42530.471,42553.901,23.43000000000029,23.43000000000029,23.43000000000029,0,0,1,0,CPU,4140351,4140351,-1,-1,0,7,51,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[1,12,0],6,0,null,null,null]",{},[],
